symbol,bb_period,bb_std,adx_ceil,rsi_floor,rsi_ceil,tp,sl,max_hold,bb_exit_mid,avg_oos,total_n,passed,F1_sharpe,F1_wr,F1_n,F1_mdd,F1_avg,F2_sharpe,F2_wr,F2_n,F2_mdd,F2_avg
KRW-BTC,20,2.0,15,20,50,0.015,0.015,24,False,-30.064886077178578,68,False,-40.908563412191825,0.35714285714285715,28,-0.1381906414257854,-0.0057993760892303525,-19.221208742165334,0.475,40,-0.15130884523225446,-0.0024919333673581955
KRW-BTC,20,2.0,15,20,50,0.02,0.008,12,True,-47.925195965444814,71,False,-36.054331109981895,0.36666666666666664,30,-0.08535499274114157,-0.003250852319379849,-59.79606082090773,0.3170731707317073,41,-0.16203167157074228,-0.0038169226227270903
KRW-BTC,20,2.0,15,20,50,0.02,0.008,12,False,-42.47355714259875,71,False,-33.440544465255776,0.26666666666666666,30,-0.0924540668182941,-0.003497549409246675,-51.50656981994173,0.2682926829268293,41,-0.15699136150220033,-0.003941177815637787
KRW-BTC,20,2.0,15,20,50,0.02,0.008,24,True,-45.870948554296604,71,False,-39.77773226925849,0.36666666666666664,30,-0.09622586015236906,-0.0036468136629253397,-51.96416483933471,0.34146341463414637,41,-0.15060280273760807,-0.003485862214319165
KRW-BTC,20,2.0,15,20,50,0.02,0.008,24,False,-40.09825737760574,69,False,-30.06875827228127,0.2413793103448276,29,-0.09026301295913836,-0.003524566293699609,-50.12775648293022,0.275,40,-0.17507217875774295,-0.004183180098758791
KRW-BTC,20,2.0,15,20,50,0.02,0.01,12,True,-52.632876850478574,71,False,-43.072940022310874,0.36666666666666664,30,-0.1105828592172524,-0.004239799914822221,-62.192813678646274,0.3170731707317073,41,-0.1853119379804656,-0.004496162178207855
KRW-BTC,20,2.0,15,20,50,0.02,0.01,12,False,-47.99765364145634,71,False,-41.117423842527685,0.26666666666666666,30,-0.1210410621060891,-0.00461963033802238,-54.87788344038499,0.2682926829268293,41,-0.18206405263882708,-0.004589393045560719
KRW-BTC,20,2.0,15,20,50,0.02,0.01,24,True,-49.38361664170927,71,False,-44.7930328680001,0.4,30,-0.11780549553132832,-0.0045084552470711905,-53.97420041541844,0.36585365853658536,41,-0.1735370031636847,-0.004144738174146301
KRW-BTC,20,2.0,15,20,50,0.02,0.01,24,False,-36.28287122024362,69,False,-26.785361204017242,0.3103448275862069,29,-0.09867522758725684,-0.003558777253367021,-45.78038123647001,0.3,40,-0.18756587293834354,-0.004550274398069758
KRW-BTC,20,2.0,15,20,50,0.02,0.015,12,True,-55.69209607764516,69,False,-56.68209589104881,0.3793103448275862,29,-0.1538357557127118,-0.006259406476317941,-54.70209626424151,0.375,40,-0.19930990304796037,-0.005025805261092862
KRW-BTC,20,2.0,15,20,50,0.02,0.015,12,False,-46.24844161455029,69,False,-51.26811483751996,0.27586206896551724,29,-0.15814285984352167,-0.006419196580669445,-41.22876839158062,0.325,40,-0.17943081552881507,-0.004600607911172301
KRW-BTC,20,2.0,15,20,50,0.02,0.015,24,True,-49.65233022227268,69,False,-56.47343397504715,0.4482758620689655,29,-0.16262040375509054,-0.00661029591295782,-42.831226469498205,0.475,40,-0.18682394537875488,-0.004220083270851108
KRW-BTC,20,2.0,15,20,50,0.02,0.015,24,False,-30.9998427422052,67,False,-33.48513335646583,0.35714285714285715,28,-0.12352307489416996,-0.005183345271701565,-28.51455212794457,0.41025641025641024,39,-0.16491901340408166,-0.0037672261255847937
KRW-BTC,20,2.0,15,20,50,0.025,0.008,12,True,-51.04212098692008,71,False,-42.288181152932445,0.36666666666666664,30,-0.0926306192085908,-0.0035213193064387045,-59.79606082090773,0.3170731707317073,41,-0.16203167157074228,-0.0038169226227270903
KRW-BTC,20,2.0,15,20,50,0.025,0.008,12,False,-39.097896932016454,71,False,-26.243955775728548,0.26666666666666666,30,-0.08033992326362284,-0.0030461343056817965,-51.951838088304356,0.2682926829268293,41,-0.1574161012200668,-0.003953693518200185
KRW-BTC,20,2.0,15,20,50,0.025,0.008,24,True,-49.089348630331784,71,False,-46.214532421328855,0.36666666666666664,30,-0.1034150133213983,-0.003917280649984195,-51.96416483933471,0.34146341463414637,41,-0.15060280273760807,-0.003485862214319165
KRW-BTC,20,2.0,15,20,50,0.025,0.008,24,False,-47.565489735265864,69,False,-19.601401389815805,0.2413793103448276,29,-0.06946857175887804,-0.002663790431630661,-75.52957808071592,0.25,40,-0.19771725620360855,-0.005102777310011937
KRW-BTC,20,2.0,15,20,50,0.025,0.01,12,True,-55.65516400320086,71,False,-49.117514327755444,0.36666666666666664,30,-0.11765780833819632,-0.004510266901881077,-62.192813678646274,0.3170731707317073,41,-0.1853119379804656,-0.004496162178207855
KRW-BTC,20,2.0,15,20,50,0.025,0.01,12,False,-44.50744012656165,71,False,-33.72913051965287,0.26666666666666666,30,-0.10930850470816372,-0.004168215234457501,-55.28574973347042,0.2682926829268293,41,-0.18247615978417528,-0.0046019087481231164
KRW-BTC,20,2.0,15,20,50,0.025,0.01,24,True,-52.37680675405568,71,False,-50.77941309269293,0.4,30,-0.12482299153820695,-0.004778922234130046,-53.97420041541844,0.36585365853658536,41,-0.1735370031636847,-0.004144738174146301
KRW-BTC,20,2.0,15,20,50,0.025,0.01,24,False,-37.86085285042229,69,False,-18.163977317267726,0.3103448275862069,29,-0.0853553709625809,-0.002713332886286591,-57.55772838357686,0.3,40,-0.19765537394169946,-0.005086673348399915
KRW-BTC,20,2.0,15,20,50,0.025,0.015,12,True,-56.50195123282862,69,False,-58.30180620141573,0.3793103448275862,29,-0.15560168378975944,-0.00633270050350463,-54.70209626424151,0.375,40,-0.19930990304796037,-0.005025805261092862
KRW-BTC,20,2.0,15,20,50,0.025,0.015,12,False,-42.20934056420859,69,False,-42.963536115434785,0.27586206896551724,29,-0.1457018211096955,-0.0059027310634280775,-41.4551450129824,0.325,40,-0.17984424939886823,-0.004613436506298759
KRW-BTC,20,2.0,15,20,50,0.025,0.015,24,True,-50.39426484032225,69,False,-57.957303211146304,0.4482758620689655,29,-0.1643679984450567,-0.0066835899401445084,-42.831226469498205,0.475,40,-0.18682394537875488,-0.004220083270851108
KRW-BTC,20,2.0,15,20,50,0.025,0.015,24,False,-32.524369053681426,67,False,-25.247141955148436,0.35714285714285715,28,-0.10946547667977057,-0.004307706462939691,-39.801596152214415,0.38461538461538464,39,-0.18581250368558505,-0.004813896301577614
KRW-BTC,20,2.0,15,20,50,0.03,0.008,12,True,-51.04212098692008,71,False,-42.288181152932445,0.36666666666666664,30,-0.0926306192085908,-0.0035213193064387045,-59.79606082090773,0.3170731707317073,41,-0.16203167157074228,-0.0038169226227270903
KRW-BTC,20,2.0,15,20,50,0.03,0.008,12,False,-42.39085887489553,71,False,-32.82987966148669,0.26666666666666666,30,-0.09307696603623117,-0.0035180789586167827,-51.951838088304356,0.2682926829268293,41,-0.1574161012200668,-0.003953693518200185
KRW-BTC,20,2.0,15,20,50,0.03,0.008,24,True,-49.089348630331784,71,False,-46.214532421328855,0.36666666666666664,30,-0.1034150133213983,-0.003917280649984195,-51.96416483933471,0.34146341463414637,41,-0.15060280273760807,-0.003485862214319165
KRW-BTC,20,2.0,15,20,50,0.03,0.008,24,False,-49.530729101741755,69,False,-23.531880122767596,0.2413793103448276,29,-0.08033684464836809,-0.0031345770609760497,-75.52957808071592,0.25,40,-0.19771725620360855,-0.005102777310011937
KRW-BTC,20,2.0,15,20,50,0.03,0.01,12,True,-55.65516400320086,71,False,-49.117514327755444,0.36666666666666664,30,-0.11765780833819632,-0.004510266901881077,-62.192813678646274,0.3170731707317073,41,-0.1853119379804656,-0.004496162178207855
KRW-BTC,20,2.0,15,20,50,0.03,0.01,12,False,-47.865622275066855,71,False,-40.4454948166633,0.26666666666666666,30,-0.12164434048021333,-0.004640159887392487,-55.28574973347042,0.2682926829268293,41,-0.18247615978417528,-0.0046019087481231164
KRW-BTC,20,2.0,15,20,50,0.03,0.01,24,True,-52.37680675405568,71,False,-50.77941309269293,0.4,30,-0.12482299153820695,-0.004778922234130046,-53.97420041541844,0.36585365853658536,41,-0.1735370031636847,-0.004144738174146301
KRW-BTC,20,2.0,15,20,50,0.03,0.01,24,False,-39.61535021261072,69,False,-21.672972041644588,0.3103448275862069,29,-0.09157580044056686,-0.0031841195156319807,-57.55772838357686,0.3,40,-0.19765537394169946,-0.005086673348399915
KRW-BTC,20,2.0,15,20,50,0.03,0.015,12,True,-56.50195123282862,69,False,-58.30180620141573,0.3793103448275862,29,-0.15560168378975944,-0.00633270050350463,-54.70209626424151,0.375,40,-0.19930990304796037,-0.005025805261092862
KRW-BTC,20,2.0,15,20,50,0.03,0.015,12,False,-45.60494871095166,69,False,-49.75475240892092,0.27586206896551724,29,-0.1575336193146385,-0.0063909496699125455,-41.4551450129824,0.325,40,-0.17984424939886823,-0.004613436506298759
KRW-BTC,20,2.0,15,20,50,0.03,0.015,24,True,-50.39426484032225,69,False,-57.957303211146304,0.4482758620689655,29,-0.1643679984450567,-0.0066835899401445084,-42.831226469498205,0.475,40,-0.18682394537875488,-0.004220083270851108
KRW-BTC,20,2.0,15,20,50,0.03,0.015,24,False,-33.58753419204909,67,False,-28.567108396330376,0.35714285714285715,28,-0.11998899607188324,-0.004795306900475998,-38.6079599877678,0.38461538461538464,39,-0.18364883999334386,-0.004744157792826936
KRW-BTC,20,2.0,15,25,40,0.015,0.008,12,True,-47.95853214183806,55,False,-27.006784343572143,0.43478260869565216,23,-0.05997955994686304,-0.002508635391312291,-68.91027994010398,0.3125,32,-0.1434561212317906,-0.004448551956464313
KRW-BTC,20,2.0,15,25,40,0.015,0.008,12,False,-28.507867136033937,55,False,-21.606210700925416,0.34782608695652173,23,-0.06545346623282877,-0.0022895980645914653,-35.40952357114246,0.28125,32,-0.11311565698194992,-0.003134832436340157
KRW-BTC,20,2.0,15,25,40,0.015,0.008,24,True,-44.45098601140328,55,False,-27.006784343572143,0.43478260869565216,23,-0.05997955994686304,-0.002508635391312291,-61.89518767923442,0.34375,32,-0.13911689117569495,-0.004288556029113349
KRW-BTC,20,2.0,15,25,40,0.015,0.008,24,False,-30.126007875649606,55,False,-18.062832402925153,0.34782608695652173,23,-0.06985258444251552,-0.0020239523147152017,-42.18918334837406,0.28125,32,-0.14553611247397377,-0.0038695931933206886
KRW-BTC,20,2.0,15,25,40,0.015,0.01,12,True,-54.855703343391525,55,False,-35.43163313639947,0.43478260869565216,23,-0.07503462302451776,-0.0036373745217470935,-74.27977355038358,0.3125,32,-0.17234470599538818,-0.005509458206464316
KRW-BTC,20,2.0,15,25,40,0.015,0.01,12,False,-36.71158384530152,55,False,-30.352907552660835,0.34782608695652173,23,-0.08042086099934373,-0.0035051632819827856,-43.070260137942206,0.28125,32,-0.14302753208125063,-0.004195738686340161
KRW-BTC,20,2.0,15,25,40,0.015,0.01,24,True,-52.15105728534795,55,False,-35.43163313639947,0.43478260869565216,23,-0.07503462302451776,-0.0036373745217470935,-68.87048143429644,0.34375,32,-0.17150267002975964,-0.005474274779113355
KRW-BTC,20,2.0,15,25,40,0.015,0.01,24,False,-38.69959298874181,55,False,-27.270559874565457,0.34782608695652173,23,-0.08659478741153899,-0.003326343619063042,-50.12862610291817,0.28125,32,-0.17660760183771904,-0.005014929817459398
KRW-BTC,20,2.0,15,25,40,0.015,0.015,12,True,-52.72050749975695,53,False,-42.36784137629867,0.45454545454545453,22,-0.09615459765561961,-0.0052683480673879545,-63.073173623215226,0.3870967741935484,31,-0.18171193136036604,-0.006036252014844286
KRW-BTC,20,2.0,15,25,40,0.015,0.015,12,False,-35.269775087074116,53,False,-38.976742791420804,0.36363636363636365,22,-0.09822376592532571,-0.005357059043997997,-31.562807382727428,0.3548387096774194,31,-0.13288233056939874,-0.003927642077356584
KRW-BTC,20,2.0,15,25,40,0.015,0.015,24,True,-46.08725038121692,53,False,-39.81154809466323,0.5,22,-0.09256464997183005,-0.005085332575824891,-52.362952667770614,0.4838709677419355,31,-0.1802256025410499,-0.005471447392689296
KRW-BTC,20,2.0,15,25,40,0.015,0.015,24,False,-30.720409212112095,53,False,-31.41264047714874,0.4090909090909091,22,-0.08891944953104912,-0.00456930940599743,-30.028177947075452,0.41935483870967744,31,-0.15961920374920036,-0.003978864212619952
KRW-BTC,20,2.0,15,25,40,0.02,0.008,12,True,-46.823547281457195,55,False,-24.736814622810417,0.43478260869565216,23,-0.05534891738502485,-0.0024139491609086183,-68.91027994010398,0.3125,32,-0.1434561212317906,-0.004448551956464313
KRW-BTC,20,2.0,15,25,40,0.02,0.008,12,False,-24.928406449107236,55,False,-14.263959419191668,0.34782608695652173,23,-0.06084978872658652,-0.0016958558469557818,-35.5928534790228,0.28125,32,-0.11284168965393664,-0.0031598753558184085
KRW-BTC,20,2.0,15,25,40,0.02,0.008,24,True,-43.61948410974914,55,False,-25.343780540263857,0.43478260869565216,23,-0.05534891738502485,-0.00246232501512623,-61.89518767923442,0.34375,32,-0.13911689117569495,-0.004288556029113349
KRW-BTC,20,2.0,15,25,40,0.02,0.008,24,False,-30.559678096588303,54,False,-10.861038088820917,0.34782608695652173,23,-0.0652705774693259,-0.001367976195463255,-50.25831810435569,0.22580645161290322,31,-0.15665048083888986,-0.004686854264072961
KRW-BTC,20,2.0,15,25,40,0.02,0.01,12,True,-53.68816862792807,55,False,-33.09656370547256,0.43478260869565216,23,-0.07308201694955738,-0.0035426882913434194,-74.27977355038358,0.3125,32,-0.17234470599538818,-0.005509458206464316
KRW-BTC,20,2.0,15,25,40,0.02,0.01,12,False,-32.98571328055293,55,False,-22.730207421726732,0.34782608695652173,23,-0.07589091450180328,-0.0029114210643471023,-43.241219139379126,0.28125,32,-0.14276280482671552,-0.004220781605818412
KRW-BTC,20,2.0,15,25,40,0.02,0.01,24,True,-51.280117561671105,55,False,-33.68975368904578,0.43478260869565216,23,-0.07410753231893898,-0.003591064145561032,-68.87048143429644,0.34375,32,-0.17150267002975964,-0.005474274779113355
KRW-BTC,20,2.0,15,25,40,0.02,0.01,24,False,-37.781576208394064,54,False,-19.695943416856068,0.34782608695652173,23,-0.08209525434460065,-0.0026703674998110947,-55.86720899993206,0.22580645161290322,31,-0.181011542980379,-0.005621195466814118
KRW-BTC,20,2.0,15,25,40,0.02,0.015,12,True,-55.46177058502218,53,False,-47.850367546829126,0.45454545454545453,22,-0.10484422480457502,-0.005710376746086574,-63.073173623215226,0.3870967741935484,31,-0.18171193136036604,-0.006036252014844286
KRW-BTC,20,2.0,15,25,40,0.02,0.015,12,False,-33.20393915953242,53,False,-35.670715955657336,0.36363636363636365,22,-0.10221662141115337,-0.005126838652529592,-30.7371623634075,0.3548387096774194,31,-0.13411028062299826,-0.0038730097316520733
KRW-BTC,20,2.0,15,25,40,0.02,0.015,24,True,-48.96029610603078,53,False,-45.55763954429095,0.5,22,-0.1022830993125651,-0.005577936011205561,-52.362952667770614,0.4838709677419355,31,-0.1802256025410499,-0.005471447392689296
KRW-BTC,20,2.0,15,25,40,0.02,0.015,24,False,-31.973318830591822,52,False,-24.554555909315884,0.4090909090909091,22,-0.0852756676821356,-0.0038835161904158468,-39.392081751867764,0.3333333333333333,30,-0.16694019641344987,-0.005190172857373576
KRW-BTC,20,2.0,15,25,40,0.025,0.008,12,True,-49.895591506014966,55,False,-30.880903071925957,0.43478260869565216,23,-0.06090335372806931,-0.0027667321875071245,-68.91027994010398,0.3125,32,-0.1434561212317906,-0.004448551956464313
KRW-BTC,20,2.0,15,25,40,0.025,0.008,12,False,-22.19834127616665,55,False,-8.444217475004685,0.34782608695652173,23,-0.06217307227229574,-0.0011070535379581136,-35.95246507732862,0.28125,32,-0.1132886736505784,-0.003175911099726481
KRW-BTC,20,2.0,15,25,40,0.025,0.008,24,True,-46.74416095641098,55,False,-31.593134233587545,0.43478260869565216,23,-0.06090335372806931,-0.002815108041724737,-61.89518767923442,0.34375,32,-0.13911689117569495,-0.004288556029113349
KRW-BTC,20,2.0,15,25,40,0.025,0.008,24,False,-36.63933064615153,54,False,-1.9383333926054216,0.34782608695652173,23,-0.060688570496136476,-0.00028265010850676066,-71.34032789969764,0.1935483870967742,31,-0.17578066985484733,-0.0057123829237544456
KRW-BTC,20,2.0,15,25,40,0.025,0.01,12,True,-56.74411466537525,55,False,-39.208455780366926,0.43478260869565216,23,-0.08045526991340086,-0.003895471317941926,-74.27977355038358,0.3125,32,-0.17234470599538818,-0.005509458206464316
KRW-BTC,20,2.0,15,25,40,0.025,0.01,12,False,-30.087335105988345,55,False,-16.580791318754667,0.34782608695652173,23,-0.07719300476659925,-0.0023226187553494334,-43.593878893222026,0.28125,32,-0.14319471343096363,-0.004236817349726484
KRW-BTC,20,2.0,15,25,40,0.025,0.01,24,True,-54.383998333655725,55,False,-39.89751523301501,0.43478260869565216,23,-0.08147262772798813,-0.003943847172159538,-68.87048143429644,0.34375,32,-0.17150267002975964,-0.005474274779113355
KRW-BTC,20,2.0,15,25,40,0.025,0.01,24,False,-39.68024597159067,54,False,-10.209238191332641,0.34782608695652173,23,-0.07759572127766262,-0.0015850414128546003,-69.1512537518487,0.22580645161290322,31,-0.18827398801033007,-0.006195029104790392
KRW-BTC,20,2.0,15,25,40,0.025,0.015,12,True,-56.315161472995484,53,False,-49.55714932277575,0.45454545454545453,22,-0.10671239723967965,-0.005806991600105391,-63.073173623215226,0.3870967741935484,31,-0.18171193136036604,-0.006036252014844286
KRW-BTC,20,2.0,15,25,40,0.025,0.015,12,False,-29.63116681170341,53,False,-28.31230843042029,0.36363636363636365,22,-0.09781572249650215,-0.00444604319798415,-30.950025192986523,0.3548387096774194,31,-0.13411028062299818,-0.0038895627576216968
KRW-BTC,20,2.0,15,25,40,0.025,0.015,24,True,-49.75782129625295,53,False,-47.152689924735284,0.5,22,-0.1041566167660231,-0.005674550865224378,-52.362952667770614,0.4838709677419355,31,-0.1802256025410499,-0.005471447392689296
KRW-BTC,20,2.0,15,25,40,0.025,0.015,24,False,-29.790528707412392,52,False,-15.5363060532465,0.4090909090909091,22,-0.0762858019593849,-0.0027488570995067817,-44.044751361578285,0.3333333333333333,30,-0.17028000561719062,-0.005616717616615727
KRW-BTC,20,2.0,15,25,40,0.03,0.008,12,True,-49.895591506014966,55,False,-30.880903071925957,0.43478260869565216,23,-0.06090335372806931,-0.0027667321875071245,-68.91027994010398,0.3125,32,-0.1434561212317906,-0.004448551956464313
KRW-BTC,20,2.0,15,25,40,0.03,0.008,12,False,-25.04283145948265,55,False,-14.133197841636683,0.34782608695652173,23,-0.06217307227229574,-0.0017226335200472263,-35.95246507732862,0.28125,32,-0.1132886736505784,-0.003175911099726481
KRW-BTC,20,2.0,15,25,40,0.03,0.008,24,True,-46.74416095641098,55,False,-31.593134233587545,0.43478260869565216,23,-0.06090335372806931,-0.002815108041724737,-61.89518767923442,0.34375,32,-0.13911689117569495,-0.004288556029113349
KRW-BTC,20,2.0,15,25,40,0.03,0.008,24,False,-54.09226546094887,54,False,-7.12797412396164,0.34782608695652173,23,-0.05610656352294684,-0.0010140272237575555,-101.05655679793611,0.1935483870967742,31,-0.18917488271810567,-0.006248901349528495
KRW-BTC,20,2.0,15,25,40,0.03,0.01,12,True,-56.74411466537525,55,False,-39.208455780366926,0.43478260869565216,23,-0.08045526991340086,-0.003895471317941926,-74.27977355038358,0.3125,32,-0.17234470599538818,-0.005509458206464316
KRW-BTC,20,2.0,15,25,40,0.03,0.01,12,False,-33.024979890539925,55,False,-22.45608088785782,0.34782608695652173,23,-0.07719300476659925,-0.0029381987374385455,-43.593878893222026,0.28125,32,-0.14319471343096363,-0.004236817349726484
KRW-BTC,20,2.0,15,25,40,0.03,0.01,24,True,-54.383998333655725,55,False,-39.89751523301501,0.43478260869565216,23,-0.08147262772798813,-0.003943847172159538,-68.87048143429644,0.34375,32,-0.17150267002975964,-0.005474274779113355
KRW-BTC,20,2.0,15,25,40,0.03,0.01,24,False,-53.55305078219195,54,False,-15.320383838083908,0.34782608695652173,23,-0.07309618821072426,-0.002316418528105396,-91.78571772629999,0.22580645161290322,31,-0.2014651746199898,-0.0067315475305644405
KRW-BTC,20,2.0,15,25,40,0.03,0.015,12,True,-56.315161472995484,53,False,-49.55714932277575,0.45454545454545453,22,-0.10671239723967965,-0.005806991600105391,-63.073173623215226,0.3870967741935484,31,-0.18171193136036604,-0.006036252014844286
KRW-BTC,20,2.0,15,25,40,0.03,0.015,12,False,-32.73834676788138,53,False,-34.52666834277625,0.36363636363636365,22,-0.09495171460706883,-0.005089604088350041,-30.950025192986523,0.3548387096774194,31,-0.13411028062299818,-0.0038895627576216968
KRW-BTC,20,2.0,15,25,40,0.03,0.015,24,True,-49.75782129625295,53,False,-47.152689924735284,0.5,22,-0.1041566167660231,-0.005674550865224378,-52.362952667770614,0.4838709677419355,31,-0.1802256025410499,-0.005471447392689296
KRW-BTC,20,2.0,15,25,40,0.03,0.015,24,False,-35.65437594853464,52,False,-20.353467335745783,0.4090909090909091,22,-0.07886857474676101,-0.0035134786290871717,-50.9552845613235,0.3333333333333333,30,-0.18159450007259992,-0.006080459928539696
